id,image_code,rule_verdict,photo_g,photo_unit,photo_src,from_human,corrected_weight,ratio,offby,raw_tick,raw_weight,pub_unit,pub_rule,dimension_unexpressed,mL_rule_pending,pull_item,harmonized_nsu_unit,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,filename,has_reading,pkg_seen,v_hum,raw_hum,reading_source,h_glare_flag,h_notes,v_hir,v_son,v_swp,v_rsc,v_hai,g_hum,g_hir,g_son,g_swp,g_rsc,g_hai,type_son,type_hir,type_swp,type_rsc,type_hai,leg_son,leg_hir,leg_swp,leg_rsc,leg_hai,pkg_son,pkg_hir,pkg_swp,pkg_rsc,pkg_hai,item_nsu_hetero_type,no_published,band,hband
4406,1776132553959,confirm,265,g,sonnet sweep,0,265,1,1,grams (g),.26499999,g,log10 median,0,0,camote,bilog,CAPIZ,PANITAN,Panitan Public Market,Maricel Vegetable,PHAA6NMT,1776132553959.jpg,1,0,,,,,,,,.265,,,,,,265,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9571,1773881530966,confirm,150,g,sonnet tiled,0,150,1,1,grams (g),.15000001,g,log10 median,0,0,camote,bilog,ILOILO,SANTA BARBARA,Sta.Barbara. Public Market,Ma.Fe Vegetable Section,ZDIAVK5W,1773881530966.jpg,1,0,,,,,,,.15,,,,,,150,,,,scale_with_item,,,,item_no_scale,clear,,,,not_visible,,,,,,medium_size,0,,
6212,1773802701911,confirm,500,g,sonnet sweep,0,500,1,1,grams (g),.5,mL,log10 median,0,0,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ILOILO,CABATUAN,Roadside,Kusina Store,TZFVULE6,1773802701911.jpg,1,0,,,,,,,,.5,,,,,,500,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
6945,1775546270810,confirm,2230,g,sonnet sweep,0,2230,1,1,grams (g),2.23,g,log10 median,0,0,rice,gantang,ILOILO,DUEĂ‘AS,Duenas front of Public market,Daniella Paultry supply,PEHQZGP0,1775546270810.jpg,1,0,,,,,,,,2.23,,,,,,2230,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
4407,1776212798504,confirm,60,g,sonnet sweep,0,60,1,1,grams (g),.059999999,g,log10 median,0,0,carrot,pieces or units,CAPIZ,PANITAN,Talipapa,Dapat Store,4PNDLDNW,1776212798504.jpg,1,0,,,,,,,,.06,,,,,,60,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
2530,1776664531494,confirm,955,g,sonnet sweep,0,955,1,1,grams (g),.95499998,g,log10 median,0,0,cabbage,pieces or units,ANTIQUE,PANDAN,Pandan Public Market,Jonabhe Vegetable Store,S04NIPH2,1776664531494.jpg,1,0,,,,,,,,.955,,,,,,955,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
2363,1776396503628,confirm,180,g,sonnet sweep,0,180,1,1,grams (g),.18000001,g,log10 median,0,0,camote tops,bugkos,ANTIQUE,LAUA-AN,Sarmiento St.Laua-an Talipapa,Jenny Rose Store,LP53MNE5,1776396503628.jpg,1,0,,,,,,,,.18,,,,,,180,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
9705,1773989319129,confirm,280,g,sonnet sweep,0,280,1,1,grams (g),.28,g,log10 median,0,0,mango,pieces or units,ILOILO,SANTA BARBARA,Zone1Arroyo St.Sta Barbara,JM Store,EDYX9C51,1773989319129.jpg,1,0,,,,,,,,.28,,,,,,280,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9029,1775527574206,confirm,240,g,sonnet sweep,0,240,1,1,grams (g),.23999999,g,log10 median,0,0,camote tops,bugkos,ILOILO,SAN ENRIQUE,Sitio Agutayan Talipapa,Padios Store,ZXCJLD0V,1775527574206.jpg,1,0,,,,,,,,.24,,,,,,240,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
7568,1774418819892,confirm,775,g,sonnet sweep,0,775,1,1,grams (g),.77499998,g,log10 median,0,0,cabbage,pieces or units,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,L77HP0KK,1774418819892.jpg,1,0,,,,,,,,.775,,,,,,775,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
5182,1775866976773,confirm,265,g,sonnet sweep,0,265,1,1,grams (g),.26499999,g,log10 median,0,0,chicken,pieces or units,ILOILO,ALIMODIAN,Alimodian public market,Algallar dressed chicken and frozen products,S8IGRMKW,1775866976773.jpg,1,0,,,,,,,,.265,,,,,,265,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5226,1775863338162,confirm,65,g,sonnet sweep,0,65,1,1,grams (g),.064999998,g,block governs,0,0,fresh fish,pieces or units,ILOILO,ALIMODIAN,Alimodian Public Market,Roger fish stall,MY7TCBNY,1775863338162.jpg,1,0,,,,,,,,.065,,,,,,65,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
5022,1775700942770,confirm,230,g,sonnet sweep,0,230,1,1,grams (g),.23,g,log10 median,0,0,fresh fish,pieces or units,CAPIZ,TAPAZ,Tapaz Public Market,Jessica Fish Stand,JMVKQHKP,1775700942770.jpg,1,0,,,,,,,,.23,,,,,,230,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
13,1778292969948,confirm,180,g,sonnet sweep,0,180,1,1,grams (g),.18000001,g,log10 median,0,0,carrot,pieces or units,AKLAN,ALTAVAS,Altavas Public Market,Jocelyn Sari Sari Store,2W62R7ZS,1778292969948.jpg,1,0,,,,,,,,.18,,,,,,180,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
8519,1778719757016,confirm,225,g,sonnet sweep,0,225,1,1,grams (g),.22499999,g,log10 median,0,0,mango,pieces or units,ILOILO,NEW LUCENA,New Lucena Talipapa,Wako Wako Fruit Stand,56XRF1HZ,1778719757016.jpg,1,0,,,,,,,,.225,,,,,,225,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9315,1774053602302,confirm,245,g,sonnet sweep,0,245,1,1,grams (g),.245,g,log10 median,0,0,carrot,pieces or units,ILOILO,SAN MIGUEL,San Miguel Public Market,Rona Vegetable Stall,AO6FEY23,1774053602302.jpg,1,0,,,,,,,,.245,,,,,,245,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9701,1773906138331,confirm,275,g,sonnet sweep,0,275,1,1,grams (g),.27500001,g,log10 median,0,0,mango,pieces or units,ILOILO,SANTA BARBARA,Balabag Talipapa,RNL Store,7WCEABDV,1773906138331.jpg,1,0,,,,,,,,.275,,,,,,275,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
4995,1775703637185,confirm,100,g,sonnet sweep,0,100,1,1,grams (g),.1,g,log10 median,0,0,carrot,pieces or units,CAPIZ,TAPAZ,Tapaz Public Market,Irene Vegetables,W2UWCYV3,1775703637185.jpg,1,0,,,,,,,,.1,,,,,,100,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9421,1773722241975,confirm,460,g,sonnet sweep,0,460,1,1,grams (g),.46000001,g,log10 median,0,0,cabbage,pieces or units,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,XUOK9DM6,1773722241975.jpg,1,0,,,,,,,,.46,,,,,,460,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9644,1773994657093,confirm,80,g,sonnet sweep,0,80,1,1,grams (g),.079999998,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,ILOILO,SANTA BARBARA,Balabag Talipapa,Jared Bakeshop,W3PNKWLP,1773994657093.jpg,1,0,,,,,,,,.08,,,,,,80,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5290,1775869558061,confirm,305,g,sonnet sweep,0,305,1,1,grams (g),.30500001,g,log10 median,0,0,mango,pieces or units,ILOILO,ALIMODIAN,Alimodian public market,Aya Fruit stand,LPPOUVBU,1775869558061.jpg,1,0,,,,,,,,.305,,,,,,305,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6148,1773710208725,confirm,215,g,sonnet sweep,0,215,1,1,grams (g),.215,g,log10 median,0,0,camote,bilog,ILOILO,CABATUAN,Cabatuan Public Market,Bretan̈a Store,VL556HYH,1773710208725.jpg,1,0,,,,,,,,.215,,,,,,215,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
6417,1774049808858,confirm,735,g,sonnet sweep,0,735,1,1,grams (g),.73500001,g,log10 median,0,0,cabbage,pieces or units,ILOILO,CARLES,Carles Public Market,Mercedes Betita Vegetable Store,ZL2PJV0G,1774049808858.jpg,1,0,,,,,,,,.735,,,,,,735,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9533,1773906021179,confirm,725,g,sonnet sweep,0,725,1,1,grams (g),.72500002,g,log10 median,0,0,cabbage,pieces or units,ILOILO,SANTA BARBARA,Balabag Talipapa,RNL Store,L4WLFLQ4,1773906021179.jpg,1,0,,,,,,,,.725,,,,,,725,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
2602,1776217013916,confirm,750,g,sonnet sweep,0,750,1,1,grams (g),.75,g,log10 median,0,0,cabbage,pieces or units,ANTIQUE,PATNONGON,Patnungon Public Market,Bhing Store,7IHQ52WH,1776217013916.jpg,1,0,,,,,,,,.75,,,,,,750,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9277,1778465089431,confirm,1020,g,sonnet sweep,0,1020,1,1,Kilograms (Kgs),1020,g,block governs,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",pack,ILOILO,SAN JOAQUIN,Tiolas san joaquin talipapa,Dayza store,QXAI3ND8,1778465089431.jpg,1,0,,,,,,,,1.02,,,,,,1020,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
322,1777262649463,confirm,940,g,sonnet sweep,0,940,1,1,grams (g),.9399999999999999,g,log10 median,0,0,cabbage,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,PG4ETB2C,1777262649463.jpg,1,0,,,,,,,,.9399999999999999,,,,,,940,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5228,1775863381129,confirm,720,g,sonnet sweep,0,720,1,1,grams (g),.72000003,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,ALIMODIAN,Alimodian Public Market,Roger fish stall,MY7TCBNY,1775863381129.jpg,1,0,,,,,,,,.72,,,,,,720,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
6187,1773802465492,confirm,25,g,sonnet sweep,0,25,1,1,grams (g),.025,g,log10 median,0,0,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,CABATUAN,Roadside,Kusina Store,O0RD1798,1773802465492.jpg,1,0,,,,,,,,.025,,,,,,25,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
10688,1777603000450,confirm,290,g,sonnet sweep,0,290,1,1,grams (g),.28999999,g,log10 median,0,0,camote tops,bugkos,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,DAISY Vegetable,6LBTMV9C,1777603000450.jpg,1,0,,,,,,,,.29,,,,,,290,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
1436,1777511884384,confirm,1245,g,sonnet sweep,0,1245,1,1,Kilograms (Kgs),1245,g,log10 median,0,0,cabbage,pieces or units,AKLAN,TANGALAN,Brgy.panayakan tangalan talipapa,Necie sari sari store,DOTD30JG,1777511884384.jpg,1,0,,,,,,,,1.245,,,,,,1245,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
10511,1777864638308,confirm,455,g,sonnet tiled,0,455,1,1,grams (g),455,g,log10 median,0,0,"drinks at restaurant, hotel, cafe, or kiosk",pieces or units,NEGROS OCCIDENTAL,CAUAYAN,Cauayan Roadside,VIes Cafe,1US4M2JO,1777864638308.jpg,1,0,,,,,,,.455,,,,,,455,,,,scale_with_item,,,,scale_with_item,clear,,,,ambiguous,,,,,,medium_size,0,,
2649,1776216396113,confirm,280,g,sonnet sweep,0,280,1,1,grams (g),.28,g,log10 median,0,0,carrot,pieces or units,ANTIQUE,PATNONGON,Patnungon Public Market,Karen Canja Store,BWPVG9V7,1776216396113.jpg,1,0,,,,,,,,.28,,,,,,280,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
8441,1775781729547,confirm,135,g,sonnet sweep,0,135,1,1,grams (g),.13500001,g,log10 median,0,0,camote,bilog,ILOILO,NEW LUCENA,Wari Wari New Lucena Roadside,Lyden Store,YHX4N93I,1775781729547.jpg,1,0,,,,,,,,.135,,,,,,135,,,,,scale_with_item,,,,,probable,,,,,,,,small_size,0,,
5163,1775868763381,confirm,240,g,sonnet sweep,0,240,1,1,grams (g),.23999999,g,log10 median,0,0,carrot,pieces or units,ILOILO,ALIMODIAN,Alimodian public market,Enriquita store,GWLFTIPJ,1775868763381.jpg,1,0,,,,,,,,.24,,,,,,240,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
8421,1775695855586,confirm,490,g,sonnet sweep,0,490,1,1,grams (g),.49000001,g,log10 median,0,0,cabbage,pieces or units,ILOILO,NEW LUCENA,New Lucena Public Market,Melody Fruit and Vegetable Stand,DBKGCMIB,1775695855586.jpg,1,0,,,,,,,,.49,,,,,,490,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
8037,1775871464973,confirm,755,g,sonnet sweep,0,755,1,1,grams (g),.755,g,log10 median,0,0,cabbage,pieces or units,ILOILO,MAASIN,Naslob Bucaw Roadside,Jenny and T-bong Store,3WO631VM,1775871464973.jpg,1,0,,,,,,,,.755,,,,,,755,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5323,1774577568949,confirm,185,g,sonnet sweep,0,185,1,1,grams (g),.185,g,log10 median,0,0,camote tops,bugkos,ILOILO,ANILAO,Anilao Public Market,Jane's store,FG0G8QK9,1774577568949.jpg,1,0,,,,,,,,.185,,,,,,185,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
6145,1773708349461,confirm,270,g,sonnet sweep,0,270,1,1,grams (g),.27000001,g,log10 median,0,0,camote,bilog,ILOILO,CABATUAN,San Miguel Public Market,Sherwin Collantes,MD3J987K,1773708349461.jpg,1,0,,,,,,,,.27,,,,,,270,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9589,1773881342554,confirm,95,g,sonnet sweep,0,95,1,1,grams (g),.094999999,g,log10 median,0,0,carrot,pieces or units,ILOILO,SANTA BARBARA,Sta.Barbara. Public Market,Ma.Fe Vegetable Section,PG2LBAQ3,1773881342554.jpg,1,0,,,,,,,,.095,,,,,,95,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
5427,1774581441501,confirm,120,g,sonnet sweep,0,120,1,1,grams (g),.12,g,log10 median,0,0,camote,bilog,ILOILO,BADIANGAN,Linaywan Badiangan Talipapa,Inocencia Vegetable Stand,FR1O5YOR,1774581441501.jpg,1,0,,,,,,,,.12,,,,,,120,,,,,scale_with_item,,,,,probable,,,,,,,,small_size,0,,
8435,1775696058786,confirm,520,g,human,1,520,1,1,grams (g),.51999998,g,block governs,0,0,camote,bilog,ILOILO,NEW LUCENA,New Lucena Public Market,Melody Fruit and Vegetable Stand,FR9JG48B,1775696058786.jpg,1,0,.52,0.52,scale,0,,.52,.52,,,.52,520,520,520,,,520,scale_with_item,scale_with_item,,,scale_with_item,clear,clear,,,clear,,,,,,medium_size,0,,
9524,1773904699151,confirm,770,g,sonnet sweep,0,770,1,1,grams (g),.76999998,g,log10 median,0,0,cabbage,pieces or units,ILOILO,SANTA BARBARA,Balabag Talipapa,Cedric Frozen Food and Vegetable,59M7F34N,1773904699151.jpg,1,0,,,,,,,,.77,,,,,,770,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9070,1775608506656,confirm,425,g,sonnet sweep,0,425,1,1,grams (g),.42500001,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,SAN ENRIQUE,San Enrique Public Market,Raymond Provido Fish Stand,TMAOL7IY,1775608506656.jpg,1,0,,,,,,,,.425,,,,,,425,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
673,1777687445173,confirm,285,g,sonnet sweep,0,285,1,1,grams (g),.285,g,log10 median,0,0,mango,pieces or units,AKLAN,LIBACAO,Libacao Public Market,Nhets  Nagamos Fruit Stand,HT5F1MFW,1777687445173.jpg,1,0,,,,,,,,.285,,,,,,285,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
10686,1777602792442,confirm,285,g,sonnet sweep,0,285,1,1,grams (g),.285,g,log10 median,0,0,cabbage,pack,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Market,Thirdy Vegetable,V5DP8JS7,1777602792442.jpg,1,0,,,,,,,,.285,,,,,,285,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
5316,1775868937578,confirm,360,g,sonnet sweep,0,360,1,1,grams (g),.36000001,g,log10 median,0,0,rice,salmon,ILOILO,ALIMODIAN,Alimodian public market,Enriquita store,MAHA0V2M,1775868937578.jpg,1,0,,,,,,,,.36,,,,,,360,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
5168,1776039269345,confirm,95,g,sonnet sweep,0,95,1,1,grams (g),.094999999,g,log10 median,0,0,carrot,pieces or units,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",3 Rd store,RW1VVFID,1776039269345.jpg,1,0,,,,,,,,.095,,,,,,95,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
802,1777421828612,confirm,1420,g,sonnet sweep,0,1420,1,1,grams (g),1.42,g,log10 median,0,0,cabbage,pieces or units,AKLAN,MAKATO,Makato Public Market,Odoy Vegetable Store,QGCU4JNR,1777421828612.jpg,1,0,,,,,,,,1.42,,,,,,1420,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
2659,1776301954568,confirm,110,g,sonnet sweep,0,110,1,1,grams (g),.11,g,log10 median,0,0,carrot,pieces or units,ANTIQUE,PATNONGON,Carit-an Public Market,Feliza Vegetable Stand,VEYFCILG,1776301954568.jpg,1,0,,,,,,,,.11,,,,,,110,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9529,1773902622496,confirm,520,g,sonnet sweep,0,520,1,1,grams (g),.51999998,g,log10 median,0,0,cabbage,pieces or units,ILOILO,SANTA BARBARA,Balabag Talipapa,Wendel Store,KXVX8LXY,1773902622496.jpg,1,0,,,,,,,,.52,,,,,,520,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
10416,1778569643230,confirm,1150,g,sonnet sweep,0,1150,1,1,grams (g),1.15,g,log10 median,0,0,chicken,whole (chicken),NEGROS OCCIDENTAL,CALATRAVA,Calatrva Public market,Diqiam Meatshop,EX0GB9KU,1778569643230.jpg,1,0,,,,,,,,1.15,,,,,,1150,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
5105,1773717693637,confirm,65,g,sonnet sweep,0,65,1,1,grams (g),.064999998,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,ILOILO,AJUY,Ajuy,3rb sari sari store,F6QRLI9L,1773717693637.jpg,1,0,,,,,,,,.065,,,,,,65,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
7564,1774484717823,confirm,685,g,sonnet sweep,0,685,1,1,grams (g),.6850000000000001,g,log10 median,0,0,cabbage,pieces or units,ILOILO,LAMBUNAO,Cubay Talipapa,K and A Vegetable Stand,4FAUXZW9,1774484717823.jpg,1,0,,,,,,,,.6850000000000001,,,,,,685,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9788,1773893550605,confirm,120,g,sonnet sweep,0,120,1,1,grams (g),.12,g,log10 median,0,0,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,SARA,None,Adonis Store,IA3J8BRB,1773893550605.jpg,1,0,,,,,,,,.12,,,,,,120,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
5335,1774574723126,confirm,335,g,sonnet sweep,0,335,1,1,grams (g),.33500001,g,log10 median,0,0,carrot,pieces or units,ILOILO,ANILAO,anilao Public Market,Segura Store 2,SAK6CDWX,1774574723126.jpg,1,0,,,,,,,,.335,,,,,,335,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
7604,1774420389297,confirm,235,g,sonnet sweep,0,235,1,1,grams (g),.235,g,log10 median,0,0,carrot,pieces or units,ILOILO,LAMBUNAO,Lambunao Public Market,Lew Brian Store,6FV7CAHR,1774420389297.jpg,1,0,,,,,,,,.235,,,,,,235,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
324,1777261959607,confirm,260,g,sonnet sweep,0,260,1,1,grams (g),.25999999,g,log10 median,0,0,cabbage,small packs,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,5RW3WA03,1777261959607.jpg,1,0,,,,,,,,.26,,,,,,260,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
335,1777951388200,confirm,130,g,sonnet sweep,0,130,1,1,grams (g),.13,g,log10 median,0,0,camote,binilog,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,NOVO's Sari Sari  Store,OIHJ9COL,1777951388200.jpg,1,0,,,,,,,,.13,,,,,,130,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
8066,1775875629529,confirm,75,g,sonnet sweep,0,75,1,1,grams (g),.075000003,g,log10 median,0,0,camote,bilog,ILOILO,MAASIN,Tubang Maasin Roadside,June Ve-geil Store,LYJHTHC4,1775875629529.jpg,1,0,,,,,,,,.075,,,,,,75,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9782,1773969797946,confirm,25,g,sonnet sweep,0,25,1,1,grams (g),.025,g,log10 median,0,0,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,SARA,Sara roadside,Hansea Variety Store,GADDJBU9,1773969797946.jpg,1,0,,,,,,,,.025,,,,,,25,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
102,1778118972103,confirm,105,g,sonnet sweep,0,105,1,1,grams (g),.105,g,log10 median,0,0,carrot,pieces or units,AKLAN,BANGA,Banga Public Market,Geniefe redecio store,O0RU4CRR,1778118972103.jpg,1,0,,,,,,,,.105,,,,,,105,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
5108,1773717926993,confirm,170,g,sonnet sweep,0,170,1,1,grams (g),.17,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,ILOILO,AJUY,Ajuy roadside,3rb sari sari store,WG92LXNF,1773717926993.jpg,1,0,,,,,,,,.17,,,,,,170,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9368,1774061513558,confirm,760,g,sonnet sweep,0,760,1,1,grams (g),.75999999,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Michael Fish and Meat Store,BF0TXZLW,1774061513558.jpg,1,0,,,,,,,,.76,,,,,,760,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
6618,1773802035860,confirm,40,g,sonnet sweep,0,40,1,1,grams (g),.039999999,mL,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,ILOILO,CONCEPCION,Jamindan,Twinix store,DGQPTDYF,1773802035860.jpg,1,0,,,,,,,,.04,,,,,,40,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
6213,1773802729193,confirm,685,g,sonnet sweep,0,685,1,1,grams (g),.6850000000000001,mL,log10 median,0,0,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ILOILO,CABATUAN,Roadside,Kusina Store,TZFVULE6,1773802729193.jpg,1,0,,,,,,,,.6850000000000001,,,,,,685,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
584,1777865609186,confirm,365,g,sonnet sweep,0,365,1,1,grams (g),.36500001,g,log10 median,0,0,cabbage,pieces or units,AKLAN,LIBACAO,Guadalupe Sitio Highway Libacao Talipapa,Zaulda Vegetable and Fruit Stand,C37IZG0U,1777865609186.jpg,1,0,,,,,,,,.365,,,,,,365,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
317,1777261628116,confirm,625,g,sonnet sweep,0,625,1,1,grams (g),.625,g,log10 median,0,0,cabbage,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,KYVM5EY9,1777261628116.jpg,1,0,,,,,,,,.625,,,,,,625,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5097,1773712378167,confirm,605,g,sonnet sweep,0,605,1,1,grams (g),.60500002,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,AJUY,Ajuy public market,Alicia,TUNLA9YX,1773712378167.jpg,1,0,,,,,,,,.605,,,,,,605,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
1630,1779066169140,confirm,1700,g,sonnet sweep,0,1700,1,1,Kilograms (Kgs),1700,g,log10 median,0,0,fresh fish,pieces or units,ANTIQUE,BARBAZA,Brgy.palma barbaza public market,Junjun fish stall,3O82UD3N,1779066169140.jpg,1,0,,,,,,,,1.7,,,,,,1700,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
8936,1773886817335,confirm,65,g,sonnet sweep,0,65,1,1,grams (g),.064999998,g,block governs,0,0,cabbage,slice,ILOILO,SAN DIONISIO,San dionisio public market,Rowena store,JASMFYWB,1773886817335.jpg,1,0,,,,,,,,.065,,,,,,65,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
5418,1778810671864,confirm,280,g,sonnet sweep,0,280,1,1,grams (g),.28,g,log10 median,0,0,cabbage,half,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Oko Vegetable Stand,Q1PRJ9PB,1778810671864.jpg,1,0,,,,,,,,.28,,,,,,280,,,,,scale_with_item,,,,,probable,,,,,,,,small_size,0,,
821,1777425039905,confirm,145,g,sonnet sweep,0,145,1,1,grams (g),.145,g,log10 median,0,0,carrot,pieces or units,AKLAN,MAKATO,Makato Public Market,Rita Vegetable Stand,SSRI6LSE,1777425039905.jpg,1,0,,,,,,,,.145,,,,,,145,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6203,1773806888949,confirm,380,g,sonnet sweep,0,380,1,1,grams (g),.38,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,ILOILO,CABATUAN,San Miguel Public Market,Lolits Store,H1IO5U9P,1773806888949.jpg,1,0,,,,,,,,.38,,,,,,380,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9629,1773886267246,confirm,295,g,sonnet sweep,0,295,1,1,grams (g),.29499999,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,SANTA BARBARA,Sta.Barbara Public Market,Susie Mae Ezpeleta Fish Stand,K2H5HXFS,1773886267246.jpg,1,0,,,,,,,,.295,,,,,,295,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6115,1773727456601,confirm,515,g,sonnet sweep,0,515,1,1,grams (g),.51499999,g,log10 median,0,0,cabbage,pieces or units,ILOILO,CABATUAN,Tabucan Talipapa,J-L Vegetable Stand,XTYUF7PC,1773727456601.jpg,1,0,,,,,,,,.515,,,,,,515,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
