id,pull_item,tick,m_dualcase,m_liqmass,m_solvol,mass,vol,liquid,icecream
9645,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
9646,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
9647,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
9648,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
9649,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
9650,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
9651,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
9652,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
9653,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
9654,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
9655,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
9656,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
9657,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
9658,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
9659,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
9660,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
9661,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
9662,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
9663,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
9664,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
9665,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
9666,loaf bread,grams (g),1,0,0,1,0,0,0
9667,loaf bread,grams (g),1,0,0,1,0,0,0
9668,loaf bread,Litres (L),1,0,1,0,1,0,0
9669,loaf bread,grams (g),1,0,0,1,0,0,0
9670,loaf bread,grams (g),1,0,0,1,0,0,0
9671,loaf bread,grams (g),1,0,0,1,0,0,0
9672,loaf bread,grams (g),1,0,0,1,0,0,0
9673,loaf bread,grams (g),1,0,0,1,0,0,0
9674,loaf bread,grams (g),1,0,0,1,0,0,0
9675,loaf bread,grams (g),0,0,0,1,0,0,0
9676,loaf bread,grams (g),0,0,0,1,0,0,0
9677,loaf bread,grams (g),0,0,0,1,0,0,0
9678,loaf bread,grams (g),0,0,0,1,0,0,0
9679,loaf bread,grams (g),0,0,0,1,0,0,0
9680,loaf bread,grams (g),0,0,0,1,0,0,0
9681,loaf bread,grams (g),0,0,0,1,0,0,0
9682,loaf bread,grams (g),0,0,0,1,0,0,0
9683,loaf bread,grams (g),0,0,0,1,0,0,0
9684,loaf bread,grams (g),0,0,0,1,0,0,0
9685,loaf bread,grams (g),0,0,0,1,0,0,0
9686,loaf bread,grams (g),0,0,0,1,0,0,0
9687,loaf bread,grams (g),0,0,0,1,0,0,0
9688,loaf bread,grams (g),0,0,0,1,0,0,0
9689,loaf bread,grams (g),0,0,0,1,0,0,0
9690,loaf bread,grams (g),0,0,0,1,0,0,0
9691,loaf bread,grams (g),0,0,0,1,0,0,0
9692,loaf bread,grams (g),0,0,0,1,0,0,0
9693,mango,grams (g),0,0,0,1,0,0,0
9694,mango,grams (g),0,0,0,1,0,0,0
9695,mango,grams (g),0,0,0,1,0,0,0
9696,mango,grams (g),0,0,0,1,0,0,0
9697,mango,grams (g),0,0,0,1,0,0,0
9698,mango,grams (g),0,0,0,1,0,0,0
9699,mango,grams (g),0,0,0,1,0,0,0
9700,mango,grams (g),0,0,0,1,0,0,0
9701,mango,grams (g),0,0,0,1,0,0,0
9702,mango,grams (g),0,0,0,1,0,0,0
9703,mango,grams (g),0,0,0,1,0,0,0
9704,mango,grams (g),0,0,0,1,0,0,0
9705,mango,grams (g),0,0,0,1,0,0,0
9706,mango,grams (g),0,0,0,1,0,0,0
9707,mango,grams (g),0,0,0,1,0,0,0
9708,mango,grams (g),0,0,0,1,0,0,0
9709,mango,grams (g),0,0,0,1,0,0,0
9710,mango,grams (g),0,0,0,1,0,0,0
9711,mango,grams (g),0,0,0,1,0,0,0
9712,mango,grams (g),0,0,0,1,0,0,0
9713,mango,grams (g),0,0,0,1,0,0,0
9714,mango,grams (g),0,0,0,1,0,0,0
9715,mango,grams (g),0,0,0,1,0,0,0
9716,mango,grams (g),0,0,0,1,0,0,0
9717,mango,grams (g),0,0,0,1,0,0,0
9718,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9719,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9720,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9721,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9722,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9723,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9724,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9725,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9726,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9727,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9728,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9729,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9730,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9731,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9732,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9733,cabbage,grams (g),0,0,0,1,0,0,0
9734,cabbage,grams (g),0,0,0,1,0,0,0
9735,cabbage,grams (g),0,0,0,1,0,0,0
9736,cabbage,grams (g),0,0,0,1,0,0,0
9737,cabbage,grams (g),0,0,0,1,0,0,0
9738,cabbage,grams (g),0,0,0,1,0,0,0
9739,cabbage,grams (g),0,0,0,1,0,0,0
9740,cabbage,grams (g),0,0,0,1,0,0,0
9741,cabbage,grams (g),0,0,0,1,0,0,0
9742,cabbage,grams (g),0,0,0,1,0,0,0
9743,cabbage,grams (g),0,0,0,1,0,0,0
9744,cabbage,grams (g),0,0,0,1,0,0,0
9745,cabbage,grams (g),0,0,0,1,0,0,0
9746,cabbage,grams (g),0,0,0,1,0,0,0
9747,cabbage,Kilograms (Kgs),0,0,0,1,0,0,0
9748,camote tops,grams (g),0,0,0,1,0,0,0
9749,camote tops,grams (g),0,0,0,1,0,0,0
9750,camote tops,grams (g),0,0,0,1,0,0,0
9751,camote tops,grams (g),0,0,0,1,0,0,0
9752,camote tops,grams (g),0,0,0,1,0,0,0
9753,camote tops,grams (g),0,0,0,1,0,0,0
9754,camote,grams (g),0,0,0,1,0,0,0
9755,camote,grams (g),0,0,0,1,0,0,0
9756,camote,grams (g),0,0,0,1,0,0,0
9757,camote,grams (g),0,0,0,1,0,0,0
9758,camote,grams (g),0,0,0,1,0,0,0
9759,camote,grams (g),0,0,0,1,0,0,0
9760,camote,grams (g),0,0,0,1,0,0,0
9761,camote,grams (g),0,0,0,1,0,0,0
9762,camote,grams (g),0,0,0,1,0,0,0
9763,camote,grams (g),0,0,0,1,0,0,0
9764,carrot,grams (g),0,0,0,1,0,0,0
9765,carrot,grams (g),0,0,0,1,0,0,0
9766,carrot,grams (g),0,0,0,1,0,0,0
9767,carrot,grams (g),0,0,0,1,0,0,0
9768,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9769,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9770,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9771,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9772,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9773,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9774,chicken,grams (g),0,0,0,1,0,0,0
9775,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9776,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9777,chicken,grams (g),0,0,0,1,0,0,0
9778,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9779,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9780,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9781,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9782,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9783,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9784,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9785,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9786,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9787,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9788,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9789,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9790,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9791,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9792,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9793,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9794,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9795,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9796,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9797,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9798,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9799,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9800,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9801,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9802,fresh fish,grams (g),0,0,0,1,0,0,0
9803,fresh fish,grams (g),0,0,0,1,0,0,0
9804,fresh fish,grams (g),0,0,0,1,0,0,0
9805,fresh fish,grams (g),0,0,0,1,0,0,0
9806,fresh fish,grams (g),0,0,0,1,0,0,0
9807,fresh fish,grams (g),0,0,0,1,0,0,0
9808,fresh fish,grams (g),0,0,0,1,0,0,0
9809,fresh fish,grams (g),0,0,0,1,0,0,0
9810,fresh fish,grams (g),0,0,0,1,0,0,0
9811,fresh fish,grams (g),0,0,0,1,0,0,0
9812,fresh fish,grams (g),0,0,0,1,0,0,0
9813,fresh fish,grams (g),0,0,0,1,0,0,0
9814,fresh fish,grams (g),0,0,0,1,0,0,0
9815,fresh fish,grams (g),0,0,0,1,0,0,0
9816,fresh fish,grams (g),0,0,0,1,0,0,0
9817,fresh fish,grams (g),0,0,0,1,0,0,0
9818,fresh fish,grams (g),0,0,0,1,0,0,0
9819,fresh fish,grams (g),0,0,0,1,0,0,0
9820,fresh fish,grams (g),0,0,0,1,0,0,0
9821,fresh fish,grams (g),0,0,0,1,0,0,0
9822,fresh fish,grams (g),0,0,0,1,0,0,0
9823,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
9824,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
9825,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
9826,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
9827,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
9828,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
9829,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
9830,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
9831,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
9832,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
9833,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
9834,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
9835,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
9836,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
9837,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
9838,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
9839,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
9840,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
9841,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
9842,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
9843,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
9844,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
9845,loaf bread,grams (g),0,0,0,1,0,0,0
9846,loaf bread,grams (g),0,0,0,1,0,0,0
9847,loaf bread,grams (g),0,0,0,1,0,0,0
9848,loaf bread,grams (g),0,0,0,1,0,0,0
9849,loaf bread,grams (g),0,0,0,1,0,0,0
9850,loaf bread,grams (g),0,0,0,1,0,0,0
9851,loaf bread,grams (g),0,0,0,1,0,0,0
9852,loaf bread,grams (g),0,0,0,1,0,0,0
9853,mango,grams (g),0,0,0,1,0,0,0
9854,mango,grams (g),0,0,0,1,0,0,0
9855,mango,grams (g),0,0,0,1,0,0,0
9856,mango,grams (g),0,0,0,1,0,0,0
9857,mango,grams (g),0,0,0,1,0,0,0
9858,mango,grams (g),0,0,0,1,0,0,0
9859,mango,grams (g),0,0,0,1,0,0,0
9860,mango,grams (g),0,0,0,1,0,0,0
9861,mango,grams (g),0,0,0,1,0,0,0
9862,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
9863,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
9864,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
9865,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
9866,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
9867,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
9868,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9869,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9870,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9871,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9872,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9873,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
9874,rice,Kilograms (Kgs),0,0,0,1,0,0,0
9875,rice,Kilograms (Kgs),0,0,0,1,0,0,0
9876,rice,Kilograms (Kgs),0,0,0,1,0,0,0
9877,rice,Kilograms (Kgs),0,0,0,1,0,0,0
9878,rice,Kilograms (Kgs),0,0,0,1,0,0,0
9879,cabbage,grams (g),0,0,0,1,0,0,0
9880,cabbage,grams (g),0,0,0,1,0,0,0
9881,cabbage,grams (g),0,0,0,1,0,0,0
9882,cabbage,grams (g),0,0,0,1,0,0,0
9883,cabbage,grams (g),0,0,0,1,0,0,0
9884,cabbage,grams (g),0,0,0,1,0,0,0
9885,cabbage,grams (g),0,0,0,1,0,0,0
9886,cabbage,grams (g),0,0,0,1,0,0,0
9887,cabbage,grams (g),0,0,0,1,0,0,0
9888,cabbage,grams (g),0,0,0,1,0,0,0
9889,cabbage,grams (g),0,0,0,1,0,0,0
9890,cabbage,grams (g),0,0,0,1,0,0,0
9891,camote tops,grams (g),0,0,0,1,0,0,0
9892,camote tops,grams (g),0,0,0,1,0,0,0
9893,camote tops,grams (g),0,0,0,1,0,0,0
9894,camote tops,grams (g),0,0,0,1,0,0,0
9895,camote tops,grams (g),0,0,0,1,0,0,0
9896,camote tops,grams (g),0,0,0,1,0,0,0
9897,camote tops,grams (g),0,0,0,1,0,0,0
9898,camote tops,grams (g),0,0,0,1,0,0,0
9899,camote tops,grams (g),0,0,0,1,0,0,0
9900,camote tops,grams (g),0,0,0,1,0,0,0
9901,camote tops,grams (g),0,0,0,1,0,0,0
9902,camote tops,grams (g),0,0,0,1,0,0,0
9903,camote tops,grams (g),0,0,0,1,0,0,0
9904,camote tops,grams (g),0,0,0,1,0,0,0
9905,camote tops,grams (g),0,0,0,1,0,0,0
9906,camote tops,grams (g),0,0,0,1,0,0,0
9907,camote tops,grams (g),0,0,0,1,0,0,0
9908,camote tops,grams (g),0,0,0,1,0,0,0
9909,camote,grams (g),0,0,0,1,0,0,0
9910,camote,grams (g),0,0,0,1,0,0,0
9911,camote,grams (g),0,0,0,1,0,0,0
9912,camote,grams (g),0,0,0,1,0,0,0
9913,camote,grams (g),0,0,0,1,0,0,0
9914,camote,grams (g),0,0,0,1,0,0,0
9915,camote,grams (g),0,0,0,1,0,0,0
9916,camote,grams (g),0,0,0,1,0,0,0
9917,camote,grams (g),0,0,0,1,0,0,0
9918,camote,grams (g),0,0,0,1,0,0,0
9919,camote,grams (g),0,0,0,1,0,0,0
9920,camote,grams (g),0,0,0,1,0,0,0
9921,camote,Kilograms (Kgs),0,0,0,1,0,0,0
9922,camote,grams (g),0,0,0,1,0,0,0
9923,carrot,grams (g),0,0,0,1,0,0,0
9924,carrot,grams (g),0,0,0,1,0,0,0
9925,carrot,grams (g),0,0,0,1,0,0,0
9926,carrot,grams (g),0,0,0,1,0,0,0
9927,carrot,grams (g),0,0,0,1,0,0,0
9928,carrot,grams (g),0,0,0,1,0,0,0
9929,carrot,grams (g),0,0,0,1,0,0,0
9930,carrot,grams (g),0,0,0,1,0,0,0
9931,carrot,grams (g),0,0,0,1,0,0,0
9932,carrot,grams (g),0,0,0,1,0,0,0
9933,carrot,grams (g),0,0,0,1,0,0,0
9934,carrot,grams (g),0,0,0,1,0,0,0
9935,carrot,grams (g),0,0,0,1,0,0,0
9936,carrot,grams (g),0,0,0,1,0,0,0
9937,carrot,grams (g),0,0,0,1,0,0,0
9938,carrot,grams (g),0,0,0,1,0,0,0
9939,carrot,grams (g),0,0,0,1,0,0,0
9940,carrot,grams (g),0,0,0,1,0,0,0
9941,carrot,grams (g),0,0,0,1,0,0,0
9942,chicken,grams (g),0,0,0,1,0,0,0
9943,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9944,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9945,chicken,grams (g),0,0,0,1,0,0,0
9946,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9947,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9948,chicken,grams (g),0,0,0,1,0,0,0
9949,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9950,chicken,grams (g),0,0,0,1,0,0,0
9951,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9952,chicken,grams (g),0,0,0,1,0,0,0
9953,chicken,grams (g),0,0,0,1,0,0,0
9954,chicken,grams (g),0,0,0,1,0,0,0
9955,chicken,grams (g),0,0,0,1,0,0,0
9956,chicken,grams (g),0,0,0,1,0,0,0
9957,chicken,grams (g),0,0,0,1,0,0,0
9958,chicken,grams (g),0,0,0,1,0,0,0
9959,chicken,grams (g),0,0,0,1,0,0,0
9960,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9961,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9962,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9963,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9964,chicken,grams (g),0,0,0,1,0,0,0
9965,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9966,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9967,chicken,grams (g),0,0,0,1,0,0,0
9968,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
9969,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9970,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9971,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9972,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9973,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9974,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9975,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9976,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9977,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9978,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9979,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9980,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9981,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9982,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9983,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9984,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9985,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9986,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9987,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9988,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9989,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9990,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9991,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9992,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9993,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
9994,"drinks at restaurant, hotel, cafe, or kiosk",grams (g),1,1,0,1,0,1,0
9995,"drinks at restaurant, hotel, cafe, or kiosk",grams (g),1,1,0,1,0,1,0
9996,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),1,0,0,0,1,1,0
9997,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),1,0,0,0,1,1,0
9998,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),1,0,0,0,1,1,0
9999,"drinks at restaurant, hotel, cafe, or kiosk",grams (g),1,1,0,1,0,1,0
10000,"drinks at restaurant, hotel, cafe, or kiosk",grams (g),1,1,0,1,0,1,0
10002,fresh fish,grams (g),0,0,0,1,0,0,0
10003,fresh fish,grams (g),0,0,0,1,0,0,0
10004,fresh fish,grams (g),0,0,0,1,0,0,0
10005,fresh fish,grams (g),0,0,0,1,0,0,0
10006,fresh fish,grams (g),0,0,0,1,0,0,0
10007,fresh fish,grams (g),0,0,0,1,0,0,0
10008,fresh fish,grams (g),0,0,0,1,0,0,0
10009,fresh fish,grams (g),0,0,0,1,0,0,0
10010,fresh fish,grams (g),0,0,0,1,0,0,0
10011,fresh fish,grams (g),0,0,0,1,0,0,0
10012,fresh fish,grams (g),0,0,0,1,0,0,0
10013,fresh fish,grams (g),0,0,0,1,0,0,0
10015,fresh fish,grams (g),0,0,0,1,0,0,0
10016,fresh fish,grams (g),0,0,0,1,0,0,0
10017,fresh fish,grams (g),0,0,0,1,0,0,0
10019,fresh fish,grams (g),0,0,0,1,0,0,0
10020,fresh fish,grams (g),0,0,0,1,0,0,0
10021,fresh fish,grams (g),0,0,0,1,0,0,0
10022,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10023,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10024,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10025,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10026,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10027,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10028,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10029,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10030,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10031,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10032,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10033,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10034,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10035,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10036,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10037,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10038,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10039,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10040,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
10041,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10042,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10043,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10044,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10045,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10046,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10047,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10048,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
