id,check,tier,priority,reason,has_photo,filename,photo_path,obs_type,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,pull_item,pull_nsu_unit,rawtick,raw_weight,dim,corrected_weight,snap_rule,flat_group,nobs,nven,is_rep,queue_flag,queue_tier,read_model,read_human,needs_reading
9080,2,must,2,C2 dimension only -- tick overruled,1,1775527286850.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775527286850.jpg,medium_size,ILOILO,SAN ENRIQUE,Sitio Agutayan Talipapa,Angel Store,FWY5IO3Z,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9081,2,must,2,C2 dimension only -- tick overruled,1,1775529893069.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775529893069.jpg,medium_size,ILOILO,SAN ENRIQUE,Sitio Agutayan Talipapa,Alarba Store,RK3PO1IB,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9082,2,must,2,C2 dimension only -- tick overruled,1,1775606820345.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775606820345.jpg,medium_size,ILOILO,SAN ENRIQUE,San Enrique Public Market,Embing Store,RK99JXOB,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9083,2,must,2,C2 dimension only -- tick overruled,1,1775613003169.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775613003169.jpg,medium_size,ILOILO,SAN ENRIQUE,Sitio Agutayan Talipapa,VIC 21 FISH TALIPAPA,VF5H85WI,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9084,2,must,2,C2 dimension only -- tick overruled,1,1775609179561.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775609179561.jpg,medium_size,ILOILO,SAN ENRIQUE,San Enrique Roadside,JE Store,Y8WZ50MA,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9085,2,must,2,C2 dimension only -- tick overruled,1,1775531479147.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775531479147.jpg,medium_size,ILOILO,SAN ENRIQUE,San Enrique Roadside,Pamonag Store,ZOW2XQ1P,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9086,2,must,2,C2 dimension only -- tick overruled,1,1775606912141.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775606912141.jpg,large_size,ILOILO,SAN ENRIQUE,San Enrique Public Market,Embing Store,0JB9FASO,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
9087,2,must,2,C2 dimension only -- tick overruled,1,1775531545357.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775531545357.jpg,large_size,ILOILO,SAN ENRIQUE,San Enrique Roadside,Pamonag Store,B271K6TD,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
9088,2,must,2,C2 dimension only -- tick overruled,1,1775609225422.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775609225422.jpg,large_size,ILOILO,SAN ENRIQUE,San Enrique Roadside,JE Store,C1C1IQGU,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
9089,2,must,2,C2 dimension only -- tick overruled,1,1775527334175.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775527334175.jpg,large_size,ILOILO,SAN ENRIQUE,Sitio Agutayan Talipapa,Angel Store,HPO3SSVX,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
9090,2,must,2,C2 dimension only -- tick overruled,1,1775526406853.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775526406853.jpg,large_size,ILOILO,SAN ENRIQUE,Sitio Agutayan Talipapa,Padios Store,UABQ11NI,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
9091,2,must,2,C2 dimension only -- tick overruled,1,1775608018781.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775608018781.jpg,medium_size,ILOILO,SAN ENRIQUE,San Enrique Public Market,Panes Variety Store,UNN3SGU8,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),700,mL,700,log10 median,,,,,,,0,0,1
9100,2,must,3,C2 magnitude only -- decimal moved,1,1775613273380.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775613273380.jpg,medium_size,ILOILO,SAN ENRIQUE,Sitio Agutayan Talipapa,VIC 21 FISH TALIPAPA,BDDJZO17,"Prawns, Lobster, shrimp",Pieces,grams (g),.14,g,140,block governs,,,,,,,0,0,1
9128,2,must,3,C2 magnitude only -- decimal moved,1,1778462670807.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778462670807.jpg,large_size,ILOILO,SAN JOAQUIN,Tiolas san joaquin talipapa,Racquel sari sari store,ZC02IT9F,Camote tops,Bugkos,Kilograms (Kgs),1170,g,1170,log10 median,,,,,,,0,0,1
9159,2,must,3,C2 magnitude only -- decimal moved,1,1778464010872.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778464010872.jpg,medium_size,ILOILO,SAN JOAQUIN,Brgy.santa rita talipapa,Arnel store,NCUNDVTE,Chicken,Bilog,Kilograms (Kgs),1440,g,1440,log10 median,,,,,,,0,0,1
9225,2,must,2,C2 dimension only -- tick overruled,1,1774067440918.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774067440918.jpg,medium_size,ILOILO,SAN JOAQUIN,San joaquin tiolas roadside,Lil store,6VNWOI43,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9231,2,must,2,C2 dimension only -- tick overruled,1,1774060513167.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774060513167.jpg,medium_size,ILOILO,SAN JOAQUIN,San juaquin public market,Roqueta stall,RX1R33UK,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9277,2,must,3,C2 magnitude only -- decimal moved,1,1778465089431.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778465089431.jpg,medium_size,ILOILO,SAN JOAQUIN,Tiolas san joaquin talipapa,Dayza store,QXAI3ND8,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Packs,Kilograms (Kgs),1020,g,1020,block governs,,,,,,,0,0,1
9285,2,must,3,C2 magnitude only -- decimal moved,1,1774062561571.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774062561571.jpg,small_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Cristy Fruit Stand,8BDE4VWU,Cabbage,Bilog,grams (g),.22,g,220,log10 median,,,,,,,0,0,1
9286,2,must,3,C2 magnitude only -- decimal moved,1,1774062582225.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774062582225.jpg,large_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Cristy Fruit Stand,8BDE4VWU,Cabbage,Bilog,grams (g),.79000002,g,790,log10 median,,,,,,,0,0,1
9287,2,must,3,C2 magnitude only -- decimal moved,1,1774320998883.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774320998883.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Roadside,Jays Ann Store,BBW9LQ72,Cabbage,Bilog,grams (g),.88499999,g,885,log10 median,,,,,,,0,0,1
9300,2,must,3,C2 magnitude only -- decimal moved,1,1774052679965.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052679965.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Rona Vegetable Stall,SAUHV77M,Cabbage,Bilog,grams (g),.33000001,g,330,log10 median,,,,,,,0,0,1
9301,2,must,3,C2 magnitude only -- decimal moved,1,1774052701723.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052701723.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Rona Vegetable Stall,SAUHV77M,Cabbage,Bilog,grams (g),.51499999,g,515,log10 median,,,,,,,0,0,1
9302,2,must,3,C2 magnitude only -- decimal moved,1,1774052718350.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052718350.jpg,large_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Rona Vegetable Stall,SAUHV77M,Cabbage,Bilog,grams (g),.64999998,g,650,log10 median,,,,,,,0,0,1
9303,2,must,3,C2 magnitude only -- decimal moved,1,1774053313704.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053313704.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Madels Store,V8GIZC7Z,Cabbage,Bilog,grams (g),.375,g,375,log10 median,,,,,,,0,0,1
9304,2,must,3,C2 magnitude only -- decimal moved,1,1774053347430.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053347430.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Madels Store,V8GIZC7Z,Cabbage,Bilog,grams (g),.58999997,g,590,log10 median,,,,,,,0,0,1
9305,2,must,3,C2 magnitude only -- decimal moved,1,1774053375402.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053375402.jpg,large_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Madels Store,V8GIZC7Z,Cabbage,Bilog,grams (g),.6850000000000001,g,685,log10 median,,,,,,,0,0,1
9306,2,must,3,C2 magnitude only -- decimal moved,1,1774052786895.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052786895.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Rona Vegetable Stall,AJNGSXIB,Camote tops,Bugkos,grams (g),.19499999,g,195,log10 median,,,,,,,0,0,1
9307,2,must,3,C2 magnitude only -- decimal moved,1,1774319062864.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774319062864.jpg,small_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Ann Store,BZPL7VLA,Camote tops,Bugkos,grams (g),.36000001,g,360,log10 median,,,,,,,0,0,1
9309,2,must,3,C2 magnitude only -- decimal moved,1,1774052854681.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052854681.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Neneng Fruits and Vegetable Stall,G0BIH0UJ,Camote tops,Bugkos,grams (g),.185,g,185,log10 median,,,,,,,0,0,1
9310,2,must,3,C2 magnitude only -- decimal moved,1,1774053858283.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053858283.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Marina Vegetable Retailer,S1ONWKYW,Camote tops,Bugkos,grams (g),.16500001,g,165,log10 median,,,,,,,0,0,1
9312,2,must,3,C2 magnitude only -- decimal moved,1,1774061026271.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774061026271.jpg,small_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Princess Zia Store,VNLIYUP4,Camote tops,Bugkos,grams (g),.115,g,115,log10 median,,,,,,,0,0,1
9313,2,must,3,C2 magnitude only -- decimal moved,1,1774053548955.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053548955.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Rona Vegetable Stall,AO6FEY23,Carrot,Bilog,grams (g),.07,g,70,log10 median,,,,,,,0,0,1
9314,2,must,3,C2 magnitude only -- decimal moved,1,1774053578699.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053578699.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Rona Vegetable Stall,AO6FEY23,Carrot,Bilog,grams (g),.22,g,220,log10 median,,,,,,,0,0,1
9315,2,must,3,C2 magnitude only -- decimal moved,1,1774053602302.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053602302.jpg,large_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Rona Vegetable Stall,AO6FEY23,Carrot,Bilog,grams (g),.245,g,245,log10 median,,,,,,,0,0,1
9316,2,must,3,C2 magnitude only -- decimal moved,1,1774321073215.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774321073215.jpg,small_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Jays Ann Store,BLPXF8EK,Carrot,Bilog,grams (g),.07,g,70,log10 median,,,,,,,0,0,1
9317,2,must,3,C2 magnitude only -- decimal moved,1,1774318824260.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774318824260.jpg,small_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Ann Store,E941QUIR,Carrot,Bilog,grams (g),.105,g,105,log10 median,,,,,,,0,0,1
9318,2,must,3,C2 magnitude only -- decimal moved,1,1774318876014.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774318876014.jpg,medium_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Ann Store,E941QUIR,Carrot,Bilog,grams (g),.22,g,220,log10 median,,,,,,,0,0,1
9319,2,must,3,C2 magnitude only -- decimal moved,1,1774318925221.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774318925221.jpg,large_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Ann Store,E941QUIR,Carrot,Bilog,grams (g),.28999999,g,290,log10 median,,,,,,,0,0,1
9320,2,must,3,C2 magnitude only -- decimal moved,1,1774317320283.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774317320283.jpg,small_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Red Ficus Store,KOJBDEXI,Carrot,Bilog,grams (g),.116,g,116,log10 median,,,,,,,0,0,1
9321,2,must,3,C2 magnitude only -- decimal moved,1,1774317342151.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774317342151.jpg,medium_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Red Ficus Store,KOJBDEXI,Carrot,Bilog,grams (g),.19499999,g,195,log10 median,,,,,,,0,0,1
9322,2,must,3,C2 magnitude only -- decimal moved,1,1774317372539.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774317372539.jpg,large_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Red Ficus Store,KOJBDEXI,Carrot,Bilog,grams (g),.34,g,340,log10 median,,,,,,,0,0,1
9323,2,must,3,C2 magnitude only -- decimal moved,1,1774053432674.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053432674.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Madels Store,L3DO9VYD,Carrot,Bilog,grams (g),.075000003,g,75,log10 median,,,,,,,0,0,1
9324,2,must,3,C2 magnitude only -- decimal moved,1,1774053451911.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053451911.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Madels Store,L3DO9VYD,Carrot,Bilog,grams (g),.115,g,115,log10 median,,,,,,,0,0,1
9325,2,must,3,C2 magnitude only -- decimal moved,1,1774053469296.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774053469296.jpg,large_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Madels Store,L3DO9VYD,Carrot,Bilog,grams (g),.185,g,185,log10 median,,,,,,,0,0,1
9326,2,must,3,C2 magnitude only -- decimal moved,1,1774328107451.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774328107451.jpg,small_size,ILOILO,SAN MIGUEL,Brgy.1 Roxas St.San Miguel Talipapa,Jebs Eatery,LEYMSDOZ,Carrot,Bilog,grams (g),.094999999,g,95,log10 median,,,,,,,0,0,1
9327,2,must,3,C2 magnitude only -- decimal moved,1,1774328136123.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774328136123.jpg,medium_size,ILOILO,SAN MIGUEL,Brgy.1 Roxas St.San Miguel Talipapa,Jebs Eatery,LEYMSDOZ,Carrot,Bilog,grams (g),.16,g,160,log10 median,,,,,,,0,0,1
9328,2,must,3,C2 magnitude only -- decimal moved,1,1774328156502.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774328156502.jpg,large_size,ILOILO,SAN MIGUEL,Brgy.1 Roxas St.San Miguel Talipapa,Jebs Eatery,LEYMSDOZ,Carrot,Bilog,grams (g),.23,g,230,log10 median,,,,,,,0,0,1
9329,2,must,3,C2 magnitude only -- decimal moved,1,1774066291174.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774066291174.jpg,small_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Chard Vegetable and Fruit Stand,M3V8OKFK,Carrot,Bilog,grams (g),.085000001,g,85,log10 median,,,,,,,0,0,1
9330,2,must,3,C2 magnitude only -- decimal moved,1,1774066305867.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774066305867.jpg,medium_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Chard Vegetable and Fruit Stand,M3V8OKFK,Carrot,Bilog,grams (g),.155,g,155,log10 median,,,,,,,0,0,1
9331,2,must,3,C2 magnitude only -- decimal moved,1,1774066323226.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774066323226.jpg,large_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Chard Vegetable and Fruit Stand,M3V8OKFK,Carrot,Bilog,grams (g),.30500001,g,305,log10 median,,,,,,,0,0,1
9332,2,must,3,C2 magnitude only -- decimal moved,1,1774052291882.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052291882.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Neneng Fruits and Vegetable Stall,MQNC3JL0,Carrot,Bilog,grams (g),.079999998,g,80,log10 median,,,,,,,0,0,1
9333,2,must,3,C2 magnitude only -- decimal moved,1,1774052314118.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052314118.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Neneng Fruits and Vegetable Stall,MQNC3JL0,Carrot,Bilog,grams (g),.125,g,125,log10 median,,,,,,,0,0,1
9334,2,must,3,C2 magnitude only -- decimal moved,1,1774052340594.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774052340594.jpg,large_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Neneng Fruits and Vegetable Stall,MQNC3JL0,Carrot,Bilog,grams (g),.175,g,175,log10 median,,,,,,,0,0,1
9335,2,must,3,C2 magnitude only -- decimal moved,1,1774060940950.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774060940950.jpg,small_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Princess Zia Store,VPCL77CK,Carrot,Bilog,grams (g),.075000003,g,75,log10 median,,,,,,,0,0,1
9336,2,must,3,C2 magnitude only -- decimal moved,1,1774060956260.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774060956260.jpg,medium_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Princess Zia Store,VPCL77CK,Carrot,Bilog,grams (g),.16,g,160,log10 median,,,,,,,0,0,1
9337,2,must,3,C2 magnitude only -- decimal moved,1,1774060972914.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774060972914.jpg,large_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Princess Zia Store,VPCL77CK,Carrot,Bilog,grams (g),.185,g,185,log10 median,,,,,,,0,0,1
9339,2,must,3,C2 magnitude only -- decimal moved,1,1774061332508.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774061332508.jpg,small_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Michael Fish and Meat Store,76UPHK84,Chicken,Whole (chicken),grams (g),.60500002,g,605,log10 median,,,,,,,0,0,1
9340,2,must,3,C2 magnitude only -- decimal moved,1,1774061356846.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774061356846.jpg,medium_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Michael Fish and Meat Store,76UPHK84,Chicken,Whole (chicken),grams (g),.83999997,g,840,log10 median,,,,,,,0,0,1
9341,2,must,3,C2 magnitude only -- decimal moved,1,1774061383046.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774061383046.jpg,large_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Michael Fish and Meat Store,76UPHK84,Chicken,Whole (chicken),grams (g),.99000001,g,990,log10 median,,,,,,,0,0,1
9344,2,must,3,C2 magnitude only -- decimal moved,1,1774054953136.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054953136.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Wilmie Frozen Foods,GCIWOCC9,Chicken,Whole (chicken),grams (g),.71499997,g,715,log10 median,,,,,,,0,0,1
9345,2,must,3,C2 magnitude only -- decimal moved,1,1774054991030.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054991030.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Wilmie Frozen Foods,GCIWOCC9,Chicken,Whole (chicken),grams (g),.91000003,g,910,log10 median,,,,,,,0,0,1
9349,2,must,3,C2 magnitude only -- decimal moved,1,1774058611117.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774058611117.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Jane Sari-Sari Store,EENGBMVY,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.30000001,g,300,block governs,,,,,,,1,0,0
9364,2,must,3,C2 magnitude only -- decimal moved,1,1774054183319.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054183319.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Titoys Fish Stand,ALV57P3N,Fresh Fish,Bilog,grams (g),.61500001,g,615,log10 median,,,,,,,0,0,1
9365,2,must,3,C2 magnitude only -- decimal moved,1,1774054218008.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054218008.jpg,large_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Titoys Fish Stand,ALV57P3N,Fresh Fish,Bilog,grams (g),.73000002,g,730,log10 median,,,,,,,0,0,1
9366,2,must,3,C2 magnitude only -- decimal moved,1,1774061474372.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774061474372.jpg,small_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Michael Fish and Meat Store,BF0TXZLW,Fresh Fish,Bilog,grams (g),.51499999,g,515,log10 median,,,,,,,0,0,1
9367,2,must,3,C2 magnitude only -- decimal moved,1,1774061493689.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774061493689.jpg,medium_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Michael Fish and Meat Store,BF0TXZLW,Fresh Fish,Bilog,grams (g),.625,g,625,log10 median,,,,,,,0,0,1
9368,2,must,3,C2 magnitude only -- decimal moved,1,1774061513558.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774061513558.jpg,large_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Michael Fish and Meat Store,BF0TXZLW,Fresh Fish,Bilog,grams (g),.75999999,g,760,log10 median,,,,,,,0,0,1
