pull_province,pull_item,pull_municipal_city,harmonized_nsu_unit,p_g,conv_rank,corrected_unit,d_reclassified,k_use,n_points,d_point_usable,unusable_why,w_g,n_g,n_disputed,n_flagged,n_uncertain,group_id,n_filled,n_empty,branch,w_use,v_use,hetero_code,n_cpi_vals,psps_month,infl_factor,share_uncertain
ILOILO,loaf bread,SAN DIONISIO,medium packs,64.5,1,g,0,2,2,1,,475,5,0,0,0,1,2,0,size-based,475,.1357894736842105,,,,,0
ILOILO,loaf bread,SAN DIONISIO,medium packs,140,2,g,0,2,2,1,,667.5,4,0,0,0,2,2,0,size-based,667.5,.2097378277153558,,,,,0
ILOILO,loaf bread,SAN DIONISIO,tama-tama nga putos,48.5,1,g,0,2,2,1,,450,1,0,0,0,1,1,1,size-based,450,.1077777777777778,,,,,0
ILOILO,loaf bread,SAN DIONISIO,tama-tama nga putos,110,2,g,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,mango,SAN DIONISIO,pieces or units,80,1,g,0,1,1,1,,220,4,0,0,0,1,1,0,size-based,220,.3636363636363636,,,,,0
ILOILO,"prawns, lobster, shrimp",SAN DIONISIO,tumpok,60,1,g,0,1,1,1,,775,3,2,2,3,1,1,0,size-based,775,.0774193548387097,,,,,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN DIONISIO,cans,105,1,g,0,1,1,1,,265,4,1,1,1,1,1,0,size-based,265,.3962264150943396,,,,,.25
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN DIONISIO,cans,48,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN DIONISIO,putos,50,1,g,0,3,3,1,,250,1,0,0,0,1,1,2,size-based,250,.2,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN DIONISIO,putos,90,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN DIONISIO,putos,160,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,cabbage,SAN ENRIQUE,pieces or units,31.25,1,g,0,2,2,1,,685,7,0,0,0,1,2,0,size-based,685,.0456204379562044,,,,,0
ILOILO,cabbage,SAN ENRIQUE,pieces or units,82,2,g,0,2,2,1,,972.5,6,0,1,1,2,2,0,size-based,972.5,.0843187660668381,,,,,.1666666666666667
ILOILO,cabbage,SAN ENRIQUE,small packs,20,1,g,0,1,1,1,,100,2,0,2,2,1,1,0,size-based,100,.2,,,,,1
ILOILO,camote,SAN ENRIQUE,bilog,30,1,g,0,1,1,1,,112.5,8,2,4,4,1,1,0,size-based,112.5,.2666666666666667,,,,,.5
ILOILO,camote tops,SAN ENRIQUE,bugkos,20,1,g,0,1,1,1,,235,5,0,0,0,1,1,0,size-based,235,.0851063829787234,,,,,0
ILOILO,camote tops,SAN ENRIQUE,bundle,20,1,g,0,1,1,1,,730,3,1,2,3,1,1,0,size-based,730,.0273972602739726,,,,,1
ILOILO,carrot,SAN ENRIQUE,pieces or units,45,1,g,0,1,1,1,,170,9,0,2,2,1,1,0,size-based,170,.2647058823529412,,,,,.2222222222222222
ILOILO,chicken,SAN ENRIQUE,whole (chicken),180,1,g,0,3,3,1,,902.5,2,0,0,0,1,3,0,size-based,902.5,.1994459833795014,,,,,0
ILOILO,chicken,SAN ENRIQUE,whole (chicken),240,2,g,0,3,3,1,,1050,1,0,0,0,2,3,0,size-based,1050,.2285714285714286,,,,,0
ILOILO,chicken,SAN ENRIQUE,whole (chicken),280,3,g,0,3,3,1,,1060,1,0,0,0,3,3,0,size-based,1060,.2641509433962264,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN ENRIQUE,pieces or units,43,1,g,0,2,2,1,,26,5,0,0,0,1,2,0,size-based,26,1.653846153846154,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN ENRIQUE,pieces or units,89.75,2,g,0,2,2,1,,81.5,2,0,2,2,2,2,0,size-based,81.5,1.101226993865031,,,,,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN ENRIQUE,putos,67.5,1,g,0,2,2,1,,290,4,0,4,4,1,2,0,size-based,290,.2327586206896552,,,,,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN ENRIQUE,putos,115,2,g,0,2,2,1,,320,3,0,3,3,2,2,0,size-based,320,.359375,,,,,1
ILOILO,"drinks at restaurant, hotel, cafe, or kiosk",SAN ENRIQUE,pieces,225,1,g,0,1,1,1,,405,1,0,0,0,1,1,0,size-based,405,.5555555555555556,,,,,0
ILOILO,fresh fish,SAN ENRIQUE,pack,300,1,g,0,1,1,1,,630,1,1,1,1,1,1,0,size-based,630,.4761904761904762,,,,,1
ILOILO,fresh fish,SAN ENRIQUE,pack,150,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,fresh fish,SAN ENRIQUE,pack,400,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,fresh fish,SAN ENRIQUE,pieces or units,103.3333333333333,1,g,0,2,2,1,,322.5,2,0,0,0,1,2,0,size-based,322.5,.3204134366925064,,,,,0
ILOILO,fresh fish,SAN ENRIQUE,pieces or units,150,2,g,0,2,2,1,,425,1,0,0,0,2,2,0,size-based,425,.3529411764705883,,,,,0
ILOILO,fresh fish,SAN ENRIQUE,pieces or units,20,,g,0,2,2,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN ENRIQUE,pieces or units,29,1,g,0,3,3,1,,70,1,0,0,0,1,1,2,size-based,70,.4142857142857143,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN ENRIQUE,pieces or units,50,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN ENRIQUE,pieces or units,99.5,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN ENRIQUE,putos,56,1,g,0,1,1,1,,57.5,2,0,0,0,1,1,0,size-based,57.5,.9739130434782609,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN ENRIQUE,small cup,30,1,g,0,1,1,1,,66.5,2,0,1,1,1,1,0,size-based,66.5,.4511278195488722,,,,,.5
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN ENRIQUE,lipid/lapad,80,1,mL,0,3,3,1,,375,8,0,0,0,1,1,2,size-based,375,.2133333333333333,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN ENRIQUE,lipid/lapad,215,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN ENRIQUE,lipid/lapad,150,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN ENRIQUE,long-neck,180,1,mL,0,1,1,1,,750,6,0,0,0,1,1,0,size-based,750,.24,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN ENRIQUE,long-neck,75,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,SAN ENRIQUE,large packs,90,1,g,0,1,1,1,,640,3,0,0,0,1,1,0,size-based,640,.140625,,,,,0
ILOILO,loaf bread,SAN ENRIQUE,medium packs,70,1,g,0,1,1,1,,450,3,0,0,0,1,1,0,size-based,450,.1555555555555556,,,,,0
ILOILO,loaf bread,SAN ENRIQUE,small packs,45,1,g,0,1,1,1,,410,2,0,0,0,1,1,0,size-based,410,.1097560975609756,,,,,0
ILOILO,"prawns, lobster, shrimp",SAN ENRIQUE,pieces or units,50,1,g,0,1,1,1,,140,1,0,1,1,1,1,0,size-based,140,.3571428571428572,,,,,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN ENRIQUE,putos,50,1,g,0,3,3,1,,200,4,0,0,0,1,1,2,size-based,200,.25,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN ENRIQUE,putos,132.5,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN ENRIQUE,putos,85,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,cabbage,SAN JOAQUIN,pack,10,,g,0,,1,1,,115,3,0,0,0,1,,,price-quantity,122.1945594031054,.0818367040958934,province_median,1,2024m1,1.06256138611396,0
ILOILO,cabbage,SAN JOAQUIN,pack,10,,g,0,,1,1,,115,3,0,0,0,1,,,price-quantity,124.5134505901331,.0803126084178446,province_median,1,2024m2,1.082725657305505,0
ILOILO,cabbage,SAN JOAQUIN,pack,10,,g,0,,1,1,,115,3,0,0,0,1,,,price-quantity,120.4775740419612,.0830029993508759,province_median,1,2024m6,1.047631078625749,0
ILOILO,cabbage,SAN JOAQUIN,pack,10,,g,0,,1,1,,115,3,0,0,0,1,,,price-quantity,124.9617756393607,.0800244710739384,province_median,1,2024m10,1.08662413599444,0
ILOILO,cabbage,SAN JOAQUIN,pieces or units,40,1,g,0,2,2,1,,457.5,6,0,0,0,1,2,0,size-based,457.5,.087431693989071,,,,,0
ILOILO,cabbage,SAN JOAQUIN,pieces or units,80,2,g,0,2,2,1,,575,5,0,0,0,2,2,0,size-based,575,.1391304347826087,,,,,0
ILOILO,camote,SAN JOAQUIN,bilog,30,1,g,0,1,1,1,,125,13,4,5,5,1,1,0,size-based,125,.24,,,,,.3846153846153846
ILOILO,camote tops,SAN JOAQUIN,bugkos,20,1,g,0,1,1,1,,110,10,0,0,0,1,1,0,size-based,110,.1818181818181818,,,,,0
ILOILO,carrot,SAN JOAQUIN,pieces or units,30,1,g,0,1,1,1,,155,13,0,1,1,1,1,0,size-based,155,.1935483870967742,,,,,.0769230769230769
ILOILO,chicken,SAN JOAQUIN,bilog,200,1,g,0,3,3,1,,917.5,2,0,0,0,1,3,0,size-based,917.5,.217983651226158,,,,,0
ILOILO,chicken,SAN JOAQUIN,bilog,250,2,g,0,3,3,1,,1275,3,0,0,0,2,3,0,size-based,1275,.196078431372549,,,,,0
ILOILO,chicken,SAN JOAQUIN,bilog,360,3,g,0,3,3,1,,1440,1,0,0,0,3,3,0,size-based,1440,.25,,,,,0
ILOILO,chicken,SAN JOAQUIN,pieces or units,225,1,g,0,3,3,1,,590,1,0,1,1,1,1,2,size-based,590,.3813559322033898,,,,,1
ILOILO,chicken,SAN JOAQUIN,pieces or units,325,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,chicken,SAN JOAQUIN,pieces or units,250,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN JOAQUIN,pieces or units,45.75,1,g,0,2,2,1,,28,5,0,0,0,1,2,0,size-based,28,1.633928571428571,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN JOAQUIN,pieces or units,126,2,g,0,2,2,1,,31.5,4,0,0,0,2,2,0,size-based,31.5,4,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN JOAQUIN,putos,62.25,1,g,0,2,2,1,,30,5,4,3,5,1,2,0,size-based,30,2.075,,,,,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN JOAQUIN,putos,101,2,g,0,2,2,1,,81.5,4,0,0,0,2,2,0,size-based,81.5,1.239263803680982,,,,,0
ILOILO,fresh fish,SAN JOAQUIN,pieces or units,100,1,g,0,1,1,1,,312.5,22,6,9,13,1,1,0,size-based,312.5,.32,,,,,.5909090909090909
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN JOAQUIN,pieces or units,40,1,mL,0,1,1,1,,110,3,0,0,0,1,1,0,size-based,110,.3636363636363636,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN JOAQUIN,putos,48,1,mL,0,1,1,1,,62.5,6,0,0,0,1,1,0,size-based,62.5,.768,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN JOAQUIN,putos,25,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN JOAQUIN,small cup,35,1,mL,0,1,1,1,,100,5,0,0,0,1,1,0,size-based,100,.35,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN JOAQUIN,lipid/lapad,87.5,1,mL,0,2,2,1,,375,10,0,0,0,1,1,1,size-based,375,.2333333333333333,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN JOAQUIN,lipid/lapad,217.5,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN JOAQUIN,long-neck,180,1,mL,0,1,1,1,,750,9,0,0,0,1,1,0,size-based,750,.24,,,,,0
ILOILO,loaf bread,SAN JOAQUIN,large packs,92.5,1,g,0,1,1,1,,640,6,0,0,0,1,1,0,size-based,640,.14453125,,,,,0
ILOILO,loaf bread,SAN JOAQUIN,large packs,170,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,SAN JOAQUIN,medium packs,65,1,g,0,1,1,1,,450,6,0,0,0,1,1,0,size-based,450,.1444444444444444,,,,,0
ILOILO,loaf bread,SAN JOAQUIN,small packs,49,1,g,0,1,1,1,,360,1,0,0,0,1,1,0,size-based,360,.1361111111111111,,,,,0
ILOILO,loaf bread,SAN JOAQUIN,small packs,100,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,mango,SAN JOAQUIN,pieces or units,20,1,g,0,3,3,1,,152.5,4,0,0,0,1,3,0,size-based,152.5,.1311475409836066,,,,,0
ILOILO,mango,SAN JOAQUIN,pieces or units,50,2,g,0,3,3,1,,215,3,0,0,0,2,3,0,size-based,215,.2325581395348837,,,,,0
ILOILO,mango,SAN JOAQUIN,pieces or units,100,3,g,0,3,3,1,,335,3,0,0,0,3,3,0,size-based,335,.2985074626865671,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN JOAQUIN,pack,90,1,g,0,1,1,1,,290,9,2,3,4,1,1,0,size-based,290,.3103448275862069,,,,,.4444444444444444
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN JOAQUIN,pack,475,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN JOAQUIN,pieces or units,30,1,g,0,1,1,1,,250,5,4,1,4,1,1,0,size-based,250,.12,,,,,.8
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN JOAQUIN,pieces or units,175,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,rice,SAN JOAQUIN,salmon,,,g,0,,1,1,,422.5,2,0,0,0,1,,,conventional,422.5,,,,,,0
ILOILO,cabbage,SAN MIGUEL,pieces or units,50,1,g,0,1,1,1,,667.5,24,0,3,3,1,1,0,size-based,667.5,.0749063670411985,,,,,.125
ILOILO,cabbage,SAN MIGUEL,pieces or units,200,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,camote tops,SAN MIGUEL,bugkos,20,1,g,0,1,1,1,,195,7,0,1,1,1,1,0,size-based,195,.1025641025641026,,,,,.1428571428571428
ILOILO,carrot,SAN MIGUEL,pieces or units,30,1,g,0,1,1,1,,160,25,1,4,4,1,1,0,size-based,160,.1875,,,,,.16
ILOILO,chicken,SAN MIGUEL,whole (chicken),200,1,g,0,3,3,1,,715,3,0,0,0,1,3,0,size-based,715,.2797202797202797,,,,,0
ILOILO,chicken,SAN MIGUEL,whole (chicken),320,2,g,0,3,3,1,,990,3,0,0,0,2,3,0,size-based,990,.3232323232323233,,,,,0
ILOILO,chicken,SAN MIGUEL,whole (chicken),400,3,g,0,3,3,1,,1310,2,0,0,0,3,3,0,size-based,1310,.3053435114503817,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN MIGUEL,pieces or units,48,1,g,0,3,3,1,,29,6,0,0,0,1,3,0,size-based,29,1.655172413793103,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN MIGUEL,pieces or units,70,2,g,0,3,3,1,,38,1,0,0,0,2,3,0,size-based,38,1.842105263157895,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN MIGUEL,pieces or units,96,3,g,0,3,3,1,,120,3,2,3,3,3,3,0,size-based,120,.8,,,,,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN MIGUEL,putos,118,1,g,0,3,3,1,,300,6,0,4,4,1,2,1,size-based,300,.3933333333333333,,,,,.6666666666666666
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN MIGUEL,putos,242.5,3,g,0,3,3,1,,320,2,0,2,2,3,2,1,size-based,320,.7578125,,,,,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN MIGUEL,putos,150,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,fresh fish,SAN MIGUEL,pieces or units,100,1,g,0,1,1,1,,620,8,0,4,4,1,1,0,size-based,620,.1612903225806452,,,,,.5
ILOILO,fresh fish,SAN MIGUEL,pieces or units,480,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN MIGUEL,pieces or units,60,1,g,0,1,1,1,,52.5,8,0,2,2,1,1,0,size-based,52.5,1.142857142857143,,,,,.25
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN MIGUEL,lipid/lapad,76.25,1,mL,0,3,3,1,,375,9,0,0,0,1,1,2,size-based,375,.2033333333333333,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN MIGUEL,lipid/lapad,315,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN MIGUEL,lipid/lapad,198,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,SAN MIGUEL,large packs,170,1,g,0,1,1,1,,640,8,0,0,0,1,1,0,size-based,640,.265625,,,,,0
ILOILO,loaf bread,SAN MIGUEL,small packs,50.5,1,g,0,2,2,1,,420,5,0,0,0,1,1,1,size-based,420,.1202380952380952,,,,,0
ILOILO,loaf bread,SAN MIGUEL,small packs,195,2,g,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,SAN MIGUEL,tama-tama nga putos,92.5,1,g,0,2,2,1,,450,5,0,0,0,1,2,0,size-based,450,.2055555555555555,,,,,0
ILOILO,loaf bread,SAN MIGUEL,tama-tama nga putos,150,2,g,0,2,2,1,,500,1,0,0,0,2,2,0,size-based,500,.3,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN MIGUEL,bilog,50,1,g,0,1,1,1,,637.5,2,1,2,2,1,1,0,size-based,637.5,.0784313725490196,,,,,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN MIGUEL,putos,150,1,g,0,3,3,1,,225,3,0,0,0,1,2,1,size-based,225,.6666666666666666,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN MIGUEL,putos,290,3,g,0,3,3,1,,330,1,0,0,0,3,2,1,size-based,330,.8787878787878788,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN MIGUEL,putos,180,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,cabbage,SAN RAFAEL,pack,10,,g,0,,1,1,,95,3,0,0,0,1,,,price-quantity,101.1081706394626,.0989039751857303,province_median,1,2023m12,1.064296533046975,0
ILOILO,cabbage,SAN RAFAEL,pack,10,,g,0,,1,1,,95,3,0,0,0,1,,,price-quantity,99.52495246944616,.1004773150036918,province_median,1,2024m6,1.047631078625749,0
ILOILO,cabbage,SAN RAFAEL,pack,10,,g,0,,1,1,,95,3,0,0,0,1,,,price-quantity,94.92763176269669,.1053434054375057,province_median,1,2024m12,.9992382290810178,0
ILOILO,cabbage,SAN RAFAEL,pieces or units,50,1,g,0,1,1,1,,660,9,0,1,1,1,1,0,size-based,660,.0757575757575758,,,,,.1111111111111111
ILOILO,camote,SAN RAFAEL,bilog,45,1,g,0,1,1,1,,135,9,1,3,3,1,1,0,size-based,135,.3333333333333333,,,,,.3333333333333333
ILOILO,camote tops,SAN RAFAEL,bugkos,30,1,g,0,1,1,1,,205,3,0,0,0,1,1,0,size-based,205,.1463414634146341,,,,,0
ILOILO,carrot,SAN RAFAEL,pieces or units,40,1,g,0,1,1,1,,145,9,0,2,2,1,1,0,size-based,145,.2758620689655172,,,,,.2222222222222222
ILOILO,chicken,SAN RAFAEL,bilog,200,1,g,0,3,3,1,,185,1,0,0,0,1,2,1,size-based,185,1.081081081081081,,,,,0
ILOILO,chicken,SAN RAFAEL,bilog,280,2,g,0,3,3,1,,205,2,0,0,0,2,2,1,size-based,205,1.365853658536585,,,,,0
ILOILO,chicken,SAN RAFAEL,bilog,600,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,chicken,SAN RAFAEL,whole (chicken),245,1,g,0,3,3,1,,970,3,0,0,0,1,3,0,size-based,970,.2525773195876289,,,,,0
ILOILO,chicken,SAN RAFAEL,whole (chicken),300,2,g,0,3,3,1,,1245,4,0,0,0,2,3,0,size-based,1245,.2409638554216867,,,,,0
ILOILO,chicken,SAN RAFAEL,whole (chicken),502.5,3,g,0,3,3,1,,1460,2,0,0,0,3,3,0,size-based,1460,.3441780821917808,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN RAFAEL,pieces or units,60,1,g,0,2,2,1,,32,7,0,0,0,1,2,0,size-based,32,1.875,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN RAFAEL,pieces or units,119,2,g,0,2,2,1,,41.5,4,0,0,0,2,2,0,size-based,41.5,2.867469879518072,,,,,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN RAFAEL,putos,55.625,1,g,0,2,2,1,,25,1,1,0,1,1,2,0,size-based,25,2.225,,,,,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",SAN RAFAEL,putos,117.5,2,g,0,2,2,1,,55,1,0,0,0,2,2,0,size-based,55,2.136363636363636,,,,,0
ILOILO,fresh fish,SAN RAFAEL,pieces or units,100,1,g,0,2,2,1,,490,5,0,0,0,1,2,0,size-based,490,.2040816326530612,,,,,0
ILOILO,fresh fish,SAN RAFAEL,pieces or units,160,2,g,0,2,2,1,,597.5,4,0,0,0,2,2,0,size-based,597.5,.2677824267782427,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN RAFAEL,cone,32.5,1,g,0,1,1,1,,104,7,0,2,2,1,1,0,size-based,104,.3125,,,,,.2857142857142857
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN RAFAEL,cone,10,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN RAFAEL,pieces or units,24.5,1,g,0,2,2,1,,43,1,0,0,0,1,1,1,size-based,43,.5697674418604651,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN RAFAEL,pieces or units,57.5,2,g,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN RAFAEL,putos,48,1,g,0,1,1,1,,270,3,0,0,0,1,1,0,size-based,270,.1777777777777778,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN RAFAEL,putos,20,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN RAFAEL,putos,48,1,mL,0,1,1,1,,80,1,0,0,0,1,1,0,size-based,80,.6,,,,,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN RAFAEL,putos,20,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN RAFAEL,small cup,40,1,g,0,1,1,1,,32,1,0,1,1,1,1,0,size-based,32,1.25,,,,,1
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN RAFAEL,lipid/lapad,80,1,mL,0,3,3,1,,375,2,0,0,0,1,2,1,size-based,375,.2133333333333333,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN RAFAEL,lipid/lapad,160,2,mL,0,3,3,1,,680,3,0,0,0,2,2,1,size-based,680,.2352941176470588,,,,,0
ILOILO,"liquor (e.g, whisky, coconut wine)",SAN RAFAEL,lipid/lapad,225,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,SAN RAFAEL,large packs,84.16666666666667,1,g,0,2,2,1,,675,3,0,0,0,1,1,1,size-based,675,.1246913580246914,,,,,0
ILOILO,loaf bread,SAN RAFAEL,large packs,595,,g,0,2,2,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,SAN RAFAEL,large packs,230,2,g,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
ILOILO,loaf bread,SAN RAFAEL,medium packs,66.5,1,g,0,1,1,1,,385,2,0,0,0,1,1,0,size-based,385,.1727272727272727,,,,,0
ILOILO,loaf bread,SAN RAFAEL,small packs,50,1,g,0,1,1,1,,345,6,0,0,0,1,1,0,size-based,345,.1449275362318841,,,,,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN RAFAEL,bilog,50,1,g,0,1,1,1,,205,3,0,0,0,1,1,0,size-based,205,.2439024390243902,,,,,0
ILOILO,cabbage,SANTA BARBARA,pieces or units,40,1,g,0,1,1,1,,657.5,26,0,1,1,1,1,0,size-based,657.5,.0608365019011407,,,,,.0384615384615385
ILOILO,camote,SANTA BARBARA,bilog,30,1,g,0,1,1,1,,150,24,5,7,10,1,1,0,size-based,150,.2,,,,,.4166666666666667
ILOILO,camote tops,SANTA BARBARA,bugkos,15,1,g,0,1,1,1,,175,9,0,0,0,1,1,0,size-based,175,.0857142857142857,,,,,0
ILOILO,carrot,SANTA BARBARA,pieces or units,25,1,g,0,1,1,1,,120,25,0,2,2,1,1,0,size-based,120,.2083333333333333,,,,,.08
ILOILO,chicken,SANTA BARBARA,whole (chicken),205,1,g,0,2,2,1,,870,9,0,0,0,1,2,0,size-based,870,.235632183908046,,,,,0
